timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-01-08T22:31:59,codecarbon,f9b9d3e2-acdb-4ced-bc1c-73c27abaf133,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.62244000006467,7.350313479730967e-06,2.868701606760486e-07,12.5,0.0,5.937190532684326,8.895716458371479e-05,0.0,4.2207086736454496e-05,0.0001311642513201,France,FRA,occitanie,,,Windows-11-10.0.22631-SP0,3.12.1,2.8.2,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,1,1 x GeForce MX250,3.8809,43.6107,15.832508087158203,machine,N,1.0
2025-01-08T22:34:39,codecarbon,067ce5e4-22ef-4ed2-9127-d58e9b5a9cbb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.31336869997904,6.97549398337685e-06,2.868995271470903e-07,12.5,0.0,5.937190532684326,8.441194861128073e-05,0.0,4.006375551221987e-05,0.0001244757041235,France,FRA,occitanie,,,Windows-11-10.0.22631-SP0,3.12.1,2.8.2,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,1,1 x GeForce MX250,3.8809,43.6107,15.832508087158203,machine,N,1.0
2025-01-08T22:36:36,codecarbon,7a20381c-18ce-4d07-8657-9ddd474c8809,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.726198700023815,6.806761748163632e-06,2.8688800233965836e-07,12.5,0.0,5.937190532684326,8.237240000016754e-05,0.0,3.909232542611829e-05,0.00012146472542628583,France,FRA,occitanie,,,Windows-11-10.0.22631-SP0,3.12.1,2.8.2,8,Intel(R) Core(TM) i7-10510U CPU @ 1.80GHz,1,1 x GeForce MX250,3.8809,43.6107,15.832508087158203,machine,N,1.0
